repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,768,589824,0.17,39,0.00141926,56021
0,768,589824,0.17,40,0.00142336,55871
0,768,589824,0.17,41,0.0014377,55746
0,768,589824,0.17,42,0.00142131,55729
0,768,589824,0.17,43,0.00142029,55732
0,768,589824,0.17,44,0.00142643,55509
0,768,589824,0.17,45,0.00143258,55410
0,768,589824,0.17,46,0.00142029,55384
0,768,589824,0.17,47,0.00143565,55281
0,768,589824,0.17,48,0.00142848,55104
0,768,589824,0.17,49,0.00143872,55015
0,768,589824,0.17,50,0.00143565,55056
0,768,589824,0.17,51,0.00143667,54899
0,768,589824,0.17,52,0.0014377,54880
0,768,589824,0.17,53,0.00142336,54879
0,768,589824,0.17,54,0.00142029,54817
0,768,589824,0.17,55,0.00143974,54638
0,768,589824,0.17,56,0.00141722,54699
0,768,589824,0.17,57,0.00142848,54460
0,768,589824,0.17,58,0.00142234,54611
0,768,589824,0.17,59,0.00143155,54599
0,768,589824,0.17,60,0.00143258,54668
0,768,589824,0.17,61,0.00143258,54488
0,768,589824,0.17,62,0.00141722,54356
0,768,589824,0.17,63,0.00140902,54488
0,768,589824,0.17,64,0.00140698,54300
0,768,589824,0.17,65,0.00142848,54397
0,768,589824,0.17,66,0.00142234,54365
0,768,589824,0.17,67,0.00142029,54192
0,768,589824,0.17,68,0.00142541,54189
0,768,589824,0.17,69,0.00142336,54167
0,768,589824,0.17,70,0.00142746,54109
0,768,589824,0.17,71,0.00142234,54127
0,768,589824,0.17,72,0.00143053,53984
0,768,589824,0.17,73,0.00142234,53986
0,768,589824,0.17,74,0.00142131,53899
0,768,589824,0.17,75,0.00141312,53970
0,768,589824,0.17,76,0.00142541,53947
0,768,589824,0.17,77,0.0014377,53896
0,768,589824,0.17,78,0.00141824,53878
0,768,589824,0.17,79,0.00142848,54010
0,768,589824,0.17,80,0.00143053,53912
0,768,589824,0.17,81,0.00142848,53688
0,768,589824,0.17,82,0.00141414,53819
0,768,589824,0.17,83,0.00142336,53659
0,768,589824,0.17,84,0.0014336,53495
0,768,589824,0.17,85,0.0014039,53686
0,768,589824,0.17,86,0.00142336,53766
0,768,589824,0.17,87,0.00141926,53774
0,768,589824,0.17,88,0.00143053,53660
0,768,589824,0.17,89,0.00143565,53694
0,768,589824,0.17,90,0.00141619,53765
0,768,589824,0.17,91,0.00141824,53402
0,768,589824,0.17,92,0.00143258,53534
0,768,589824,0.17,93,0.00140902,53571
0,768,589824,0.17,94,0.00143667,53846
0,768,589824,0.17,95,0.00142438,53548
0,768,589824,0.17,96,0.00141312,53564
0,768,589824,0.17,97,0.00142336,53658
0,768,589824,0.17,98,0.00141312,53683
0,768,589824,0.17,99,0.00142336,53488
0,1024,1048576,0.17,0,2.54542,155677
0,1024,1048576,0.17,1,0.00236442,123272
0,1024,1048576,0.17,2,0.00233677,118573
0,1024,1048576,0.17,3,0.00234803,118301
0,1024,1048576,0.17,4,0.00233882,117778
0,1024,1048576,0.17,5,0.00233472,116859
0,1024,1048576,0.17,6,0.00233779,115635
0,1024,1048576,0.17,7,0.00233062,114694
0,1024,1048576,0.17,8,0.00233779,114207
0,1024,1048576,0.17,9,0.00233267,113644
0,1024,1048576,0.17,10,0.00233062,113105
0,1024,1048576,0.17,11,0.00232448,112207
0,1024,1048576,0.17,12,0.00233472,111478
0,1024,1048576,0.17,13,0.00233984,110727
0,1024,1048576,0.17,14,0.00233677,110035
0,1024,1048576,0.17,15,0.00233472,109249
0,1024,1048576,0.17,16,0.00232038,108680
0,1024,1048576,0.17,17,0.00231424,108160
0,1024,1048576,0.17,18,0.00232243,107494
0,1024,1048576,0.17,19,0.00231117,106891
0,1024,1048576,0.17,20,0.00232038,106283
0,1024,1048576,0.17,21,0.00232346,105974
0,1024,1048576,0.17,22,0.00234086,105371
0,1024,1048576,0.17,23,0.00231629,105032
0,1024,1048576,0.17,24,0.00231322,104436
0,1024,1048576,0.17,25,0.00233574,103928
0,1024,1048576,0.17,26,0.00232858,103621
0,1024,1048576,0.17,27,0.00231629,103234
0,1024,1048576,0.17,28,0.00231117,102989
0,1024,1048576,0.17,29,0.00231526,102435
0,1024,1048576,0.17,30,0.00230912,102318
0,1024,1048576,0.17,31,0.00231629,101860
0,1024,1048576,0.17,32,0.00231936,101367
0,1024,1048576,0.17,33,0.00231936,101195
0,1024,1048576,0.17,34,0.00230298,101158
0,1024,1048576,0.17,35,0.00231014,100795
0,1024,1048576,0.17,36,0.00231629,100521
0,1024,1048576,0.17,37,0.00229376,99899
0,1024,1048576,0.17,38,0.00230502,99988
0,1024,1048576,0.17,39,0.002304,99715
0,1024,1048576,0.17,40,0.00231117,99721
0,1024,1048576,0.17,41,0.0023081,99250
0,1024,1048576,0.17,42,0.00231117,99280
0,1024,1048576,0.17,43,0.00230195,99121
0,1024,1048576,0.17,44,0.00229274,98893
0,1024,1048576,0.17,45,0.00228966,98518
0,1024,1048576,0.17,46,0.00228864,98579
0,1024,1048576,0.17,47,0.00231117,98270
0,1024,1048576,0.17,48,0.00229683,98590
0,1024,1048576,0.17,49,0.00229683,98084
0,1024,1048576,0.17,50,0.0022999,98057
0,1024,1048576,0.17,51,0.00232038,97843
0,1024,1048576,0.17,52,0.00231424,98001
0,1024,1048576,0.17,53,0.00231219,97675
0,1024,1048576,0.17,54,0.00230912,97408
0,1024,1048576,0.17,55,0.00230298,97487
0,1024,1048576,0.17,56,0.00230502,97207
0,1024,1048576,0.17,57,0.00229786,97359
0,1024,1048576,0.17,58,0.00231117,97523
0,1024,1048576,0.17,59,0.00229888,97299
0,1024,1048576,0.17,60,0.00230707,97130
0,1024,1048576,0.17,61,0.00229171,97007
0,1024,1048576,0.17,62,0.0022999,96937
0,1024,1048576,0.17,63,0.00230093,96834
0,1024,1048576,0.17,64,0.00230605,96993
0,1024,1048576,0.17,65,0.002304,96681
0,1024,1048576,0.17,66,0.002304,96570
0,1024,1048576,0.17,67,0.0022999,96737
0,1024,1048576,0.17,68,0.00230093,96405
0,1024,1048576,0.17,69,0.00230912,96574
0,1024,1048576,0.17,70,0.0022999,96062
0,1024,1048576,0.17,71,0.00230093,96180
0,1024,1048576,0.17,72,0.00231014,96350
0,1024,1048576,0.17,73,0.0022999,96181
0,1024,1048576,0.17,74,0.00232243,96175
0,1024,1048576,0.17,75,0.00230707,96285
0,1024,1048576,0.17,76,0.0023081,95815
0,1024,1048576,0.17,77,0.00231424,96128
0,1024,1048576,0.17,78,0.0022999,95926
0,1024,1048576,0.17,79,0.00230298,96080
0,1024,1048576,0.17,80,0.00230298,95730
0,1024,1048576,0.17,81,0.00230298,95855
0,1024,1048576,0.17,82,0.002304,95875
0,1024,1048576,0.17,83,0.00230605,95746
0,1024,1048576,0.17,84,0.0022999,95979
0,1024,1048576,0.17,85,0.00231424,95830
0,1024,1048576,0.17,86,0.00231834,95794
0,1024,1048576,0.17,87,0.00230707,95719
0,1024,1048576,0.17,88,0.00230093,95678
0,1024,1048576,0.17,89,0.00230093,95668
0,1024,1048576,0.17,90,0.00230502,95905
0,1024,1048576,0.17,91,0.00231731,95291
0,1024,1048576,0.17,92,0.00231014,95742
0,1024,1048576,0.17,93,0.00229786,95212
0,1024,1048576,0.17,94,0.00230093,95714
0,1024,1048576,0.17,95,0.00230298,95461
0,1024,1048576,0.17,96,0.00231424,95309
0,1024,1048576,0.17,97,0.00230605,95449
0,1024,1048576,0.17,98,0.00229888,95290
0,1024,1048576,0.17,99,0.00230298,95406
0,1280,1638400,0.17,0,4.44761,243402
0,1280,1638400,0.17,1,0.00354304,192668
0,1280,1638400,0.17,2,0.00353075,185048
0,1280,1638400,0.17,3,0.00351232,184876
0,1280,1638400,0.17,4,0.00350413,184208
0,1280,1638400,0.17,5,0.00349286,182036
0,1280,1638400,0.17,6,0.00349901,180747
0,1280,1638400,0.17,7,0.00348979,178949
0,1280,1638400,0.17,8,0.00349184,178719
0,1280,1638400,0.17,9,0.00349389,177721
0,1280,1638400,0.17,10,0.0034857,176937
0,1280,1638400,0.17,11,0.0034816,175534
0,1280,1638400,0.17,12,0.00347955,174055
0,1280,1638400,0.17,13,0.00348877,173099
0,1280,1638400,0.17,14,0.00350106,172274
0,1280,1638400,0.17,15,0.0034816,171353
0,1280,1638400,0.17,16,0.00347034,170280
0,1280,1638400,0.17,17,0.00345907,169233
0,1280,1638400,0.17,18,0.0034775,168243
0,1280,1638400,0.17,19,0.0034775,167293
0,1280,1638400,0.17,20,0.00346522,166570
0,1280,1638400,0.17,21,0.0034775,165869
0,1280,1638400,0.17,22,0.00348262,164889
0,1280,1638400,0.17,23,0.00348262,164266
0,1280,1638400,0.17,24,0.00348365,163310
0,1280,1638400,0.17,25,0.00347341,162992
0,1280,1638400,0.17,26,0.00345907,162147
0,1280,1638400,0.17,27,0.00347648,161445
0,1280,1638400,0.17,28,0.00345805,160914
0,1280,1638400,0.17,29,0.00346624,160609
0,1280,1638400,0.17,30,0.00346624,160072
0,1280,1638400,0.17,31,0.00345293,159313
0,1280,1638400,0.17,32,0.00346522,158865
0,1280,1638400,0.17,33,0.00346214,158664
0,1280,1638400,0.17,34,0.00344576,158129
0,1280,1638400,0.17,35,0.00344781,157637
0,1280,1638400,0.17,36,0.00344371,157059
0,1280,1638400,0.17,37,0.00345498,156785
0,1280,1638400,0.17,38,0.00344474,156486
0,1280,1638400,0.17,39,0.00345907,156245
0,1280,1638400,0.17,40,0.00345088,155999
0,1280,1638400,0.17,41,0.00344064,155284
0,1280,1638400,0.17,42,0.00343654,154959
0,1280,1638400,0.17,43,0.00345395,155256
0,1280,1638400,0.17,44,0.00344371,154654
0,1280,1638400,0.17,45,0.00343757,154345
0,1280,1638400,0.17,46,0.00344166,154131
0,1280,1638400,0.17,47,0.00343654,153788
0,1280,1638400,0.17,48,0.00343859,153947
0,1280,1638400,0.17,49,0.00343859,153495
0,1280,1638400,0.17,50,0.00343142,153224
0,1280,1638400,0.17,51,0.00342733,152943
0,1280,1638400,0.17,52,0.00344371,152848
0,1280,1638400,0.17,53,0.00343245,152666
0,1280,1638400,0.17,54,0.00343552,152858
0,1280,1638400,0.17,55,0.00344576,152339
0,1280,1638400,0.17,56,0.00344269,152539
0,1280,1638400,0.17,57,0.00344474,152388
0,1280,1638400,0.17,58,0.0034304,152028
0,1280,1638400,0.17,59,0.00344064,152228
0,1280,1638400,0.17,60,0.00343757,151667
0,1280,1638400,0.17,61,0.0034345,151421
0,1280,1638400,0.17,62,0.00343654,151738
0,1280,1638400,0.17,63,0.0034263,151583
0,1280,1638400,0.17,64,0.00344781,151368
0,1280,1638400,0.17,65,0.00343757,151449
0,1280,1638400,0.17,66,0.00343142,151092
0,1280,1638400,0.17,67,0.00343142,151530
0,1280,1638400,0.17,68,0.00342835,150812
0,1280,1638400,0.17,69,0.00343245,150683
0,1280,1638400,0.17,70,0.00343245,150744
0,1280,1638400,0.17,71,0.0034304,150644
0,1280,1638400,0.17,72,0.00343654,150625
0,1280,1638400,0.17,73,0.00342835,150443
0,1280,1638400,0.17,74,0.00343142,150281
0,1280,1638400,0.17,75,0.0034304,150298
0,1280,1638400,0.17,76,0.0034304,150416
0,1280,1638400,0.17,77,0.0034304,150117
0,1280,1638400,0.17,78,0.00343962,150266
0,1280,1638400,0.17,79,0.00343347,149527
0,1280,1638400,0.17,80,0.0034519,149657
0,1280,1638400,0.17,81,0.00342016,149847
0,1280,1638400,0.17,82,0.00342938,149665
0,1280,1638400,0.17,83,0.00343859,149770
0,1280,1638400,0.17,84,0.00343245,149675
0,1280,1638400,0.17,85,0.00342528,149835
0,1280,1638400,0.17,86,0.00344064,149668
0,1280,1638400,0.17,87,0.00342733,149612
0,1280,1638400,0.17,88,0.00343552,149704
0,1280,1638400,0.17,89,0.00344064,149369
0,1280,1638400,0.17,90,0.00342323,149384
0,1280,1638400,0.17,91,0.00343757,149419
0,1280,1638400,0.17,92,0.00344474,149463
0,1280,1638400,0.17,93,0.00343552,149263
0,1280,1638400,0.17,94,0.00342426,149024
0,1280,1638400,0.17,95,0.00342938,149554
0,1280,1638400,0.17,96,0.0034263,149337
0,1280,1638400,0.17,97,0.00342938,149370
0,1280,1638400,0.17,98,0.00342426,149240
0,1280,1638400,0.17,99,0.00342221,148985
0,1536,2359296,0.17,0,6.84197,350336
0,1536,2359296,0.17,1,0.00505958,279570
0,1536,2359296,0.17,2,0.0049961,269156
0,1536,2359296,0.17,3,0.00499814,269223
0,1536,2359296,0.17,4,0.00500634,267869
0,1536,2359296,0.17,5,0.00498586,264924
0,1536,2359296,0.17,6,0.00498176,262568
0,1536,2359296,0.17,7,0.004992,260605
0,1536,2359296,0.17,8,0.00497869,259559
0,1536,2359296,0.17,9,0.00498176,258354
0,1536,2359296,0.17,10,0.00497254,256655
0,1536,2359296,0.17,11,0.00497562,254964
0,1536,2359296,0.17,12,0.00497766,252952
0,1536,2359296,0.17,13,0.00498381,251462
0,1536,2359296,0.17,14,0.00497357,249784
0,1536,2359296,0.17,15,0.00498278,248649
0,1536,2359296,0.17,16,0.00496435,247157
0,1536,2359296,0.17,17,0.00495309,245742
0,1536,2359296,0.17,18,0.0049623,244105
0,1536,2359296,0.17,19,0.00494592,243176
0,1536,2359296,0.17,20,0.00496333,241575
0,1536,2359296,0.17,21,0.0049449,240364
0,1536,2359296,0.17,22,0.00492646,239641
0,1536,2359296,0.17,23,0.0049408,238208
0,1536,2359296,0.17,24,0.00493773,237466
0,1536,2359296,0.17,25,0.00493261,236249
0,1536,2359296,0.17,26,0.00495514,235625
0,1536,2359296,0.17,27,0.00495206,234861
0,1536,2359296,0.17,28,0.00494592,233712
0,1536,2359296,0.17,29,0.00494182,232965
0,1536,2359296,0.17,30,0.00493363,231897
0,1536,2359296,0.17,31,0.00493875,231486
0,1536,2359296,0.17,32,0.0049408,230571
0,1536,2359296,0.17,33,0.00492851,230167
0,1536,2359296,0.17,34,0.00493568,229460
0,1536,2359296,0.17,35,0.00494694,228927
0,1536,2359296,0.17,36,0.00492749,228503
0,1536,2359296,0.17,37,0.00490394,228017
0,1536,2359296,0.17,38,0.00492339,227304
0,1536,2359296,0.17,39,0.00490086,226497
0,1536,2359296,0.17,40,0.00490291,225907
0,1536,2359296,0.17,41,0.0049152,225937
0,1536,2359296,0.17,42,0.00491418,225392
0,1536,2359296,0.17,43,0.00490701,224881
0,1536,2359296,0.17,44,0.00490598,224236
0,1536,2359296,0.17,45,0.00490086,224648
0,1536,2359296,0.17,46,0.00491315,224273
0,1536,2359296,0.17,47,0.00488755,223730
0,1536,2359296,0.17,48,0.0049111,223160
0,1536,2359296,0.17,49,0.00489165,223077
0,1536,2359296,0.17,50,0.00491315,222667
0,1536,2359296,0.17,51,0.00490291,222440
0,1536,2359296,0.17,52,0.00489574,222237
0,1536,2359296,0.17,53,0.00491315,222011
0,1536,2359296,0.17,54,0.00488448,221482
0,1536,2359296,0.17,55,0.00489779,221465
0,1536,2359296,0.17,56,0.00489677,221261
0,1536,2359296,0.17,57,0.00489882,221248
0,1536,2359296,0.17,58,0.00490803,221109
0,1536,2359296,0.17,59,0.00488038,220545
0,1536,2359296,0.17,60,0.00490598,220230
0,1536,2359296,0.17,61,0.00490394,220460
0,1536,2359296,0.17,62,0.00487424,220073
0,1536,2359296,0.17,63,0.00487834,219975
0,1536,2359296,0.17,64,0.00489267,219646
0,1536,2359296,0.17,65,0.00487014,219583
0,1536,2359296,0.17,66,0.00488243,219357
0,1536,2359296,0.17,67,0.0048681,219341
0,1536,2359296,0.17,68,0.00488653,219118
0,1536,2359296,0.17,69,0.00488858,219297
0,1536,2359296,0.17,70,0.00489779,218694
0,1536,2359296,0.17,71,0.00489779,218600
0,1536,2359296,0.17,72,0.00490394,218428
0,1536,2359296,0.17,73,0.00489882,218172
0,1536,2359296,0.17,74,0.0048896,218420
0,1536,2359296,0.17,75,0.00489677,218448
0,1536,2359296,0.17,76,0.00488858,218257
0,1536,2359296,0.17,77,0.00490394,217939
0,1536,2359296,0.17,78,0.00489267,217948
0,1536,2359296,0.17,79,0.0048937,217710
0,1536,2359296,0.17,80,0.00488448,217929
0,1536,2359296,0.17,81,0.00490291,217451
0,1536,2359296,0.17,82,0.00490189,217446
0,1536,2359296,0.17,83,0.00489165,217606
0,1536,2359296,0.17,84,0.00488448,217377
0,1536,2359296,0.17,85,0.00490906,217436
0,1536,2359296,0.17,86,0.00489267,217098
0,1536,2359296,0.17,87,0.00487629,217291
0,1536,2359296,0.17,88,0.00487731,217099
0,1536,2359296,0.17,89,0.00489062,216994
0,1536,2359296,0.17,90,0.00489267,217017
0,1536,2359296,0.17,91,0.00488448,216793
0,1536,2359296,0.17,92,0.00486502,216441
0,1536,2359296,0.17,93,0.00489574,216612
0,1536,2359296,0.17,94,0.004864,216748
0,1536,2359296,0.17,95,0.00488755,216453
0,1536,2359296,0.17,96,0.00486195,216705
0,1536,2359296,0.17,97,0.00487731,216791
0,1536,2359296,0.17,98,0.00487014,216487
0,1536,2359296,0.17,99,0.00489779,216580
0,1792,3211264,0.17,0,9.76041,476733
0,1792,3211264,0.17,1,0.0066519,380694
0,1792,3211264,0.17,2,0.00660275,367033
0,1792,3211264,0.17,3,0.00659866,366512
0,1792,3211264,0.17,4,0.00659968,364758
0,1792,3211264,0.17,5,0.00659251,361034
