repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,512,262144,0.08,93,0.000756736,13277
0,512,262144,0.08,94,0.000756736,13307
0,512,262144,0.08,95,0.000761856,13245
0,512,262144,0.08,96,0.000764928,13237
0,512,262144,0.08,97,0.000748544,13307
0,512,262144,0.08,98,0.000751616,13300
0,512,262144,0.08,99,0.000756736,13271
0,512,262144,0.16,0,0.0387318,36970
0,512,262144,0.16,1,0.000815104,29040
0,512,262144,0.16,2,0.000791552,28020
0,512,262144,0.16,3,0.000799744,27961
0,512,262144,0.16,4,0.0007936,27839
0,512,262144,0.16,5,0.00078848,27729
0,512,262144,0.16,6,0.0007936,27398
0,512,262144,0.16,7,0.000789504,27091
0,512,262144,0.16,8,0.000789504,26945
0,512,262144,0.16,9,0.000786432,26922
0,512,262144,0.16,10,0.000790528,26715
0,512,262144,0.16,11,0.000795648,26498
0,512,262144,0.16,12,0.000785408,26361
0,512,262144,0.16,13,0.000784384,26148
0,512,262144,0.16,14,0.000786432,26065
0,512,262144,0.16,15,0.000784384,25916
0,512,262144,0.16,16,0.000790528,25842
0,512,262144,0.16,17,0.000790528,25505
0,512,262144,0.16,18,0.000802816,25573
0,512,262144,0.16,19,0.000796672,25314
0,512,262144,0.16,20,0.000786432,25182
0,512,262144,0.16,21,0.00078848,25148
0,512,262144,0.16,22,0.000784384,24919
0,512,262144,0.16,23,0.000781312,24746
0,512,262144,0.16,24,0.000786432,24732
0,512,262144,0.16,25,0.000785408,24493
0,512,262144,0.16,26,0.000784384,24548
0,512,262144,0.16,27,0.000782336,24394
0,512,262144,0.16,28,0.000779264,24375
0,512,262144,0.16,29,0.000787456,24255
0,512,262144,0.16,30,0.00078848,24081
0,512,262144,0.16,31,0.000785408,24093
0,512,262144,0.16,32,0.000791552,24045
0,512,262144,0.16,33,0.000784384,23761
0,512,262144,0.16,34,0.000781312,23932
0,512,262144,0.16,35,0.000777216,23840
0,512,262144,0.16,36,0.000777216,23679
0,512,262144,0.16,37,0.000780288,23811
0,512,262144,0.16,38,0.000784384,23648
0,512,262144,0.16,39,0.000775168,23651
0,512,262144,0.16,40,0.00078336,23524
0,512,262144,0.16,41,0.000776192,23474
0,512,262144,0.16,42,0.000779264,23306
0,512,262144,0.16,43,0.000776192,23296
0,512,262144,0.16,44,0.000786432,23454
0,512,262144,0.16,45,0.000777216,23257
0,512,262144,0.16,46,0.000781312,23283
0,512,262144,0.16,47,0.000766976,23301
0,512,262144,0.16,48,0.000774144,23106
0,512,262144,0.16,49,0.000777216,23233
0,512,262144,0.16,50,0.000772096,23113
0,512,262144,0.16,51,0.00077824,23137
0,512,262144,0.16,52,0.000779264,23062
0,512,262144,0.16,53,0.00077312,23083
0,512,262144,0.16,54,0.00077312,23117
0,512,262144,0.16,55,0.000775168,22974
0,512,262144,0.16,56,0.000769024,23001
0,512,262144,0.16,57,0.000785408,22998
0,512,262144,0.16,58,0.000777216,22993
0,512,262144,0.16,59,0.000777216,22970
0,512,262144,0.16,60,0.000776192,22826
0,512,262144,0.16,61,0.000784384,22793
0,512,262144,0.16,62,0.000770048,22885
0,512,262144,0.16,63,0.000772096,22766
0,512,262144,0.16,64,0.000782336,22844
0,512,262144,0.16,65,0.000769024,22796
0,512,262144,0.16,66,0.000776192,22813
0,512,262144,0.16,67,0.000772096,22799
0,512,262144,0.16,68,0.00077824,22804
0,512,262144,0.16,69,0.000776192,22788
0,512,262144,0.16,70,0.000785408,22808
0,512,262144,0.16,71,0.00077824,22741
0,512,262144,0.16,72,0.000776192,22764
0,512,262144,0.16,73,0.000781312,22675
0,512,262144,0.16,74,0.00077824,22693
0,512,262144,0.16,75,0.000785408,22741
0,512,262144,0.16,76,0.000779264,22734
0,512,262144,0.16,77,0.000786432,22674
0,512,262144,0.16,78,0.000769024,22756
0,512,262144,0.16,79,0.000776192,22630
0,512,262144,0.16,80,0.000775168,22601
0,512,262144,0.16,81,0.000779264,22669
0,512,262144,0.16,82,0.000781312,22505
0,512,262144,0.16,83,0.00077824,22534
0,512,262144,0.16,84,0.000780288,22459
0,512,262144,0.16,85,0.000776192,22542
0,512,262144,0.16,86,0.000779264,22618
0,512,262144,0.16,87,0.000768,22537
0,512,262144,0.16,88,0.000780288,22646
0,512,262144,0.16,89,0.00078848,22549
0,512,262144,0.16,90,0.000777216,22640
0,512,262144,0.16,91,0.000786432,22503
0,512,262144,0.16,92,0.000782336,22669
0,512,262144,0.16,93,0.00077824,22512
0,512,262144,0.16,94,0.000771072,22478
0,512,262144,0.16,95,0.000780288,22474
0,512,262144,0.16,96,0.000780288,22551
0,512,262144,0.16,97,0.00077824,22529
0,512,262144,0.16,98,0.000775168,22513
0,512,262144,0.16,99,0.000772096,22515
0,512,262144,0.32,0,0.0387666,63233
0,512,262144,0.32,1,0.00086016,47967
0,512,262144,0.32,2,0.000828416,44813
0,512,262144,0.32,3,0.000827392,43668
0,512,262144,0.32,4,0.000830464,43054
0,512,262144,0.32,5,0.000830464,42538
0,512,262144,0.32,6,0.000826368,42237
0,512,262144,0.32,7,0.000826368,42056
0,512,262144,0.32,8,0.000823296,41994
0,512,262144,0.32,9,0.000827392,41575
0,512,262144,0.32,10,0.000825344,41289
0,512,262144,0.32,11,0.000821248,40950
0,512,262144,0.32,12,0.000827392,40646
0,512,262144,0.32,13,0.000823296,40555
0,512,262144,0.32,14,0.0008192,40378
0,512,262144,0.32,15,0.000826368,40164
0,512,262144,0.32,16,0.000820224,39967
0,512,262144,0.32,17,0.000825344,39867
0,512,262144,0.32,18,0.000822272,39651
0,512,262144,0.32,19,0.000821248,39369
0,512,262144,0.32,20,0.0008192,39369
0,512,262144,0.32,21,0.000823296,39285
0,512,262144,0.32,22,0.000815104,38929
0,512,262144,0.32,23,0.000821248,38887
0,512,262144,0.32,24,0.000821248,38789
0,512,262144,0.32,25,0.000823296,38663
0,512,262144,0.32,26,0.000812032,38437
0,512,262144,0.32,27,0.000818176,38424
0,512,262144,0.32,28,0.000820224,38203
0,512,262144,0.32,29,0.000818176,38165
0,512,262144,0.32,30,0.000822272,37973
0,512,262144,0.32,31,0.000806912,37966
0,512,262144,0.32,32,0.000815104,37694
0,512,262144,0.32,33,0.00080896,37809
0,512,262144,0.32,34,0.00080896,37770
0,512,262144,0.32,35,0.00080384,37685
0,512,262144,0.32,36,0.000815104,37570
0,512,262144,0.32,37,0.00080384,37467
0,512,262144,0.32,38,0.000811008,37302
0,512,262144,0.32,39,0.000805888,37582
0,512,262144,0.32,40,0.000799744,37240
0,512,262144,0.32,41,0.00082944,37185
0,512,262144,0.32,42,0.000817152,37102
0,512,262144,0.32,43,0.000806912,36938
0,512,262144,0.32,44,0.000809984,37121
0,512,262144,0.32,45,0.00080384,37141
0,512,262144,0.32,46,0.000809984,36987
0,512,262144,0.32,47,0.000813056,36763
0,512,262144,0.32,48,0.000804864,36864
0,512,262144,0.32,49,0.00080384,36920
0,512,262144,0.32,50,0.000800768,36609
0,512,262144,0.32,51,0.00079872,36732
0,512,262144,0.32,52,0.000806912,36711
0,512,262144,0.32,53,0.000809984,36656
0,512,262144,0.32,54,0.000809984,36755
0,512,262144,0.32,55,0.000800768,36456
0,512,262144,0.32,56,0.000811008,36652
0,512,262144,0.32,57,0.000806912,36462
0,512,262144,0.32,58,0.00080896,36505
0,512,262144,0.32,59,0.000806912,36529
0,512,262144,0.32,60,0.000802816,36632
0,512,262144,0.32,61,0.000800768,36306
0,512,262144,0.32,62,0.00080384,36538
0,512,262144,0.32,63,0.000802816,36260
0,512,262144,0.32,64,0.000805888,36472
0,512,262144,0.32,65,0.000802816,36276
0,512,262144,0.32,66,0.000799744,36436
0,512,262144,0.32,67,0.000811008,36210
0,512,262144,0.32,68,0.00080384,36278
0,512,262144,0.32,69,0.000812032,36292
0,512,262144,0.32,70,0.000806912,36347
0,512,262144,0.32,71,0.000804864,36302
0,512,262144,0.32,72,0.000807936,36331
0,512,262144,0.32,73,0.000805888,36347
0,512,262144,0.32,74,0.000809984,36325
0,512,262144,0.32,75,0.000809984,36361
0,512,262144,0.32,76,0.000806912,36110
0,512,262144,0.32,77,0.000807936,36122
0,512,262144,0.32,78,0.000818176,36335
0,512,262144,0.32,79,0.000815104,36165
0,512,262144,0.32,80,0.00080896,36174
0,512,262144,0.32,81,0.000826368,36346
0,512,262144,0.32,82,0.000815104,36068
0,512,262144,0.32,83,0.000820224,36113
0,512,262144,0.32,84,0.000813056,36068
0,512,262144,0.32,85,0.000825344,35998
0,512,262144,0.32,86,0.00081408,36075
0,512,262144,0.32,87,0.000806912,36005
0,512,262144,0.32,88,0.000811008,36161
0,512,262144,0.32,89,0.000817152,35984
0,512,262144,0.32,90,0.000815104,36051
0,512,262144,0.32,91,0.000818176,35966
0,512,262144,0.32,92,0.000809984,35983
0,512,262144,0.32,93,0.000818176,36078
0,512,262144,0.32,94,0.000807936,36021
0,512,262144,0.32,95,0.000794624,35912
0,512,262144,0.32,96,0.000797696,36145
0,512,262144,0.32,97,0.000800768,36016
0,512,262144,0.32,98,0.00079872,36013
0,512,262144,0.32,99,0.000802816,36066
0,512,262144,0.64,0,0.0387604,77704
0,512,262144,0.64,1,0.000914432,70723
0,512,262144,0.64,2,0.000881664,59497
0,512,262144,0.64,3,0.000861184,55250
0,512,262144,0.64,4,0.000845824,54527
0,512,262144,0.64,5,0.000846848,54470
0,512,262144,0.64,6,0.000864256,54402
0,512,262144,0.64,7,0.000848896,54491
0,512,262144,0.64,8,0.00083968,54491
0,512,262144,0.64,9,0.000846848,54451
0,512,262144,0.64,10,0.0008448,54584
0,512,262144,0.64,11,0.000843776,54524
0,512,262144,0.64,12,0.000842752,54772
0,512,262144,0.64,13,0.000846848,54791
0,512,262144,0.64,14,0.000847872,54461
0,512,262144,0.64,15,0.000850944,54645
0,512,262144,0.64,16,0.000854016,54560
0,512,262144,0.64,17,0.000845824,54618
0,512,262144,0.64,18,0.000846848,54718
0,512,262144,0.64,19,0.000850944,54693
0,512,262144,0.64,20,0.000858112,54750
0,512,262144,0.64,21,0.000861184,54734
0,512,262144,0.64,22,0.00085504,54775
0,512,262144,0.64,23,0.000857088,54752
0,512,262144,0.64,24,0.000854016,54731
0,512,262144,0.64,25,0.000854016,54867
0,512,262144,0.64,26,0.000851968,54829
0,512,262144,0.64,27,0.000851968,54919
0,512,262144,0.64,28,0.000852992,54792
0,512,262144,0.64,29,0.000854016,54770
0,512,262144,0.64,30,0.00084992,54750
0,512,262144,0.64,31,0.000852992,54831
0,512,262144,0.64,32,0.000838656,54899
0,512,262144,0.64,33,0.0008448,54729
0,512,262144,0.64,34,0.000846848,54804
0,512,262144,0.64,35,0.000843776,54767
0,512,262144,0.64,36,0.00083968,54696
0,512,262144,0.64,37,0.000840704,54814
0,512,262144,0.64,38,0.000840704,54847
0,512,262144,0.64,39,0.000846848,54501
0,512,262144,0.64,40,0.00083968,54798
0,512,262144,0.64,41,0.000840704,54803
0,512,262144,0.64,42,0.000840704,54663
0,512,262144,0.64,43,0.000842752,54853
0,512,262144,0.64,44,0.0008448,54936
0,512,262144,0.64,45,0.000845824,54946
0,512,262144,0.64,46,0.000836608,54874
0,512,262144,0.64,47,0.000846848,54806
0,512,262144,0.64,48,0.000847872,54961
0,512,262144,0.64,49,0.000845824,54998
0,512,262144,0.64,50,0.000852992,54741
0,512,262144,0.64,51,0.000840704,54904
0,512,262144,0.64,52,0.000846848,54848
0,512,262144,0.64,53,0.000840704,54834
0,512,262144,0.64,54,0.000851968,54850
0,512,262144,0.64,55,0.000840704,54720
0,512,262144,0.64,56,0.000848896,54653
0,512,262144,0.64,57,0.000835584,54797
0,512,262144,0.64,58,0.000846848,54908
0,512,262144,0.64,59,0.000847872,54785
0,512,262144,0.64,60,0.000852992,54826
0,512,262144,0.64,61,0.000848896,54905
0,512,262144,0.64,62,0.000843776,54814
0,512,262144,0.64,63,0.000842752,54789
0,512,262144,0.64,64,0.0008448,54765
0,512,262144,0.64,65,0.000842752,54764
0,512,262144,0.64,66,0.000842752,54824
0,512,262144,0.64,67,0.000845824,54587
0,512,262144,0.64,68,0.000846848,54738
0,512,262144,0.64,69,0.000851968,54758
0,512,262144,0.64,70,0.000841728,54684
0,512,262144,0.64,71,0.000847872,54667
0,512,262144,0.64,72,0.00084992,54803
0,512,262144,0.64,73,0.00085504,54637
0,512,262144,0.64,74,0.000843776,54672
0,512,262144,0.64,75,0.000848896,54589
0,512,262144,0.64,76,0.000842752,54648
0,512,262144,0.64,77,0.000837632,54728
0,512,262144,0.64,78,0.000848896,54798
0,512,262144,0.64,79,0.000843776,54763
0,512,262144,0.64,80,0.000851968,54765
0,512,262144,0.64,81,0.000859136,54729
0,512,262144,0.64,82,0.000851968,54883
0,512,262144,0.64,83,0.00084992,54807
0,512,262144,0.64,84,0.000838656,54707
0,512,262144,0.64,85,0.000848896,54576
0,512,262144,0.64,86,0.000843776,54716
0,512,262144,0.64,87,0.000842752,54609
0,512,262144,0.64,88,0.000847872,54528
0,512,262144,0.64,89,0.000850944,54565
0,512,262144,0.64,90,0.000847872,54529
0,512,262144,0.64,91,0.00083968,54626
0,512,262144,0.64,92,0.0008448,54641
0,512,262144,0.64,93,0.000845824,54558
0,512,262144,0.64,94,0.000845824,54517
0,512,262144,0.64,95,0.000835584,54680
0,512,262144,0.64,96,0.000840704,54786
0,512,262144,0.64,97,0.0008448,54625
0,512,262144,0.64,98,0.000848896,54721
0,512,262144,0.64,99,0.000842752,54753
1,512,262144,0.02,0,0.0386386,5228
1,512,262144,0.02,1,0.00075264,4124
1,512,262144,0.02,2,0.000748544,4131
1,512,262144,0.02,3,0.000745472,4119
1,512,262144,0.02,4,0.000745472,4107
1,512,262144,0.02,5,0.000741376,4129
1,512,262144,0.02,6,0.000746496,4125
1,512,262144,0.02,7,0.000734208,4111
1,512,262144,0.02,8,0.000736256,4113
1,512,262144,0.02,9,0.000740352,4110
1,512,262144,0.02,10,0.000741376,4086
1,512,262144,0.02,11,0.000740352,4105
1,512,262144,0.02,12,0.000726016,4108
1,512,262144,0.02,13,0.000739328,4101
1,512,262144,0.02,14,0.000744448,4085
1,512,262144,0.02,15,0.000735232,4093
1,512,262144,0.02,16,0.000740352,4069
1,512,262144,0.02,17,0.000735232,4081
1,512,262144,0.02,18,0.000738304,4086
1,512,262144,0.02,19,0.000739328,4071
1,512,262144,0.02,20,0.000734208,4075
1,512,262144,0.02,21,0.000745472,4063
1,512,262144,0.02,22,0.000735232,4055
1,512,262144,0.02,23,0.000741376,4040
1,512,262144,0.02,24,0.000745472,4050
1,512,262144,0.02,25,0.000738304,4045
1,512,262144,0.02,26,0.000741376,4042
1,512,262144,0.02,27,0.000739328,4054
1,512,262144,0.02,28,0.000736256,4018
1,512,262144,0.02,29,0.000744448,4039
1,512,262144,0.02,30,0.00074752,4011
1,512,262144,0.02,31,0.000743424,3994
1,512,262144,0.02,32,0.00073728,4007
