repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,1280,1638400,0.17,14,0.00244634,172274
0,1280,1638400,0.17,15,0.00244429,171353
0,1280,1638400,0.17,16,0.00244531,170280
0,1280,1638400,0.17,17,0.00244838,169233
0,1280,1638400,0.17,18,0.00244838,168243
0,1280,1638400,0.17,19,0.00245043,167293
0,1280,1638400,0.17,20,0.00244941,166570
0,1280,1638400,0.17,21,0.00244736,165869
0,1280,1638400,0.17,22,0.00244429,164889
0,1280,1638400,0.17,23,0.00244429,164266
0,1280,1638400,0.17,24,0.00244736,163310
0,1280,1638400,0.17,25,0.00244531,162992
0,1280,1638400,0.17,26,0.00243507,162147
0,1280,1638400,0.17,27,0.00244019,161445
0,1280,1638400,0.17,28,0.00244531,160914
0,1280,1638400,0.17,29,0.00244122,160609
0,1280,1638400,0.17,30,0.00243712,160072
0,1280,1638400,0.17,31,0.00244326,159313
0,1280,1638400,0.17,32,0.00243814,158865
0,1280,1638400,0.17,33,0.0024361,158664
0,1280,1638400,0.17,34,0.00244224,158129
0,1280,1638400,0.17,35,0.00243712,157637
0,1280,1638400,0.17,36,0.00244122,157059
0,1280,1638400,0.17,37,0.00244019,156785
0,1280,1638400,0.17,38,0.00243814,156486
0,1280,1638400,0.17,39,0.0024361,156245
0,1280,1638400,0.17,40,0.00243507,155999
0,1280,1638400,0.17,41,0.00243507,155284
0,1280,1638400,0.17,42,0.00244634,154959
0,1280,1638400,0.17,43,0.00243814,155256
0,1280,1638400,0.17,44,0.00243405,154654
0,1280,1638400,0.17,45,0.0024361,154345
0,1280,1638400,0.17,46,0.00243917,154131
0,1280,1638400,0.17,47,0.00244019,153788
0,1280,1638400,0.17,48,0.0024361,153947
0,1280,1638400,0.17,49,0.00243917,153495
0,1280,1638400,0.17,50,0.0024361,153224
0,1280,1638400,0.17,51,0.00244326,152943
0,1280,1638400,0.17,52,0.00243814,152848
0,1280,1638400,0.17,53,0.002432,152666
0,1280,1638400,0.17,54,0.0024361,152858
0,1280,1638400,0.17,55,0.00253645,152339
0,1280,1638400,0.17,56,0.00243712,152539
0,1280,1638400,0.17,57,0.00243917,152388
0,1280,1638400,0.17,58,0.00243302,152028
0,1280,1638400,0.17,59,0.00244019,152228
0,1280,1638400,0.17,60,0.00251802,151667
0,1280,1638400,0.17,61,0.0024361,151421
0,1280,1638400,0.17,62,0.00243405,151738
0,1280,1638400,0.17,63,0.00243814,151583
0,1280,1638400,0.17,64,0.00243712,151368
0,1280,1638400,0.17,65,0.0024279,151449
0,1280,1638400,0.17,66,0.002432,151092
0,1280,1638400,0.17,67,0.00243507,151530
0,1280,1638400,0.17,68,0.002432,150812
0,1280,1638400,0.17,69,0.00243098,150683
0,1280,1638400,0.17,70,0.002432,150744
0,1280,1638400,0.17,71,0.00244122,150644
0,1280,1638400,0.17,72,0.00243814,150625
0,1280,1638400,0.17,73,0.00243302,150443
0,1280,1638400,0.17,74,0.0024279,150281
0,1280,1638400,0.17,75,0.00244019,150298
0,1280,1638400,0.17,76,0.00244224,150416
0,1280,1638400,0.17,77,0.00243405,150117
0,1280,1638400,0.17,78,0.00243507,150266
0,1280,1638400,0.17,79,0.002432,149527
0,1280,1638400,0.17,80,0.0024361,149657
0,1280,1638400,0.17,81,0.002432,149847
0,1280,1638400,0.17,82,0.00243507,149665
0,1280,1638400,0.17,83,0.00243712,149770
0,1280,1638400,0.17,84,0.00243917,149675
0,1280,1638400,0.17,85,0.00242893,149835
0,1280,1638400,0.17,86,0.00243098,149668
0,1280,1638400,0.17,87,0.00228557,149612
0,1280,1638400,0.17,88,0.00222925,149704
0,1280,1638400,0.17,89,0.00222925,149369
0,1280,1638400,0.17,90,0.00222515,149384
0,1280,1638400,0.17,91,0.00223642,149419
0,1280,1638400,0.17,92,0.00223027,149463
0,1280,1638400,0.17,93,0.00223232,149263
0,1280,1638400,0.17,94,0.00222822,149024
0,1280,1638400,0.17,95,0.00222925,149554
0,1280,1638400,0.17,96,0.00223437,149337
0,1280,1638400,0.17,97,0.0022231,149370
0,1280,1638400,0.17,98,0.0022272,149240
0,1280,1638400,0.17,99,0.00223437,148985
0,1536,2359296,0.17,0,0.0378767,350336
0,1536,2359296,0.17,1,0.00338125,279570
0,1536,2359296,0.17,2,0.00336179,269156
0,1536,2359296,0.17,3,0.0033577,269223
0,1536,2359296,0.17,4,0.0033536,267869
0,1536,2359296,0.17,5,0.00335462,264924
0,1536,2359296,0.17,6,0.00335258,262568
0,1536,2359296,0.17,7,0.00335462,260605
0,1536,2359296,0.17,8,0.00335258,259559
0,1536,2359296,0.17,9,0.00335053,258354
0,1536,2359296,0.17,10,0.00336486,256655
0,1536,2359296,0.17,11,0.00335565,254964
0,1536,2359296,0.17,12,0.00334643,252952
0,1536,2359296,0.17,13,0.00334848,251462
0,1536,2359296,0.17,14,0.0033577,249784
0,1536,2359296,0.17,15,0.0033536,248649
0,1536,2359296,0.17,16,0.00353587,247157
0,1536,2359296,0.17,17,0.00335053,245742
0,1536,2359296,0.17,18,0.00336179,244105
0,1536,2359296,0.17,19,0.00335565,243176
0,1536,2359296,0.17,20,0.0033577,241575
0,1536,2359296,0.17,21,0.00334848,240364
0,1536,2359296,0.17,22,0.00334438,239641
0,1536,2359296,0.17,23,0.00334336,238208
0,1536,2359296,0.17,24,0.00334848,237466
0,1536,2359296,0.17,25,0.00334336,236249
0,1536,2359296,0.17,26,0.00334848,235625
0,1536,2359296,0.17,27,0.0033536,234861
0,1536,2359296,0.17,28,0.00334234,233712
0,1536,2359296,0.17,29,0.00335667,232965
0,1536,2359296,0.17,30,0.0033495,231897
0,1536,2359296,0.17,31,0.00335462,231486
0,1536,2359296,0.17,32,0.00334131,230571
0,1536,2359296,0.17,33,0.00334131,230167
0,1536,2359296,0.17,34,0.00335053,229460
0,1536,2359296,0.17,35,0.00334643,228927
0,1536,2359296,0.17,36,0.00333722,228503
0,1536,2359296,0.17,37,0.00333824,228017
0,1536,2359296,0.17,38,0.00333926,227304
0,1536,2359296,0.17,39,0.00334643,226497
0,1536,2359296,0.17,40,0.00334131,225907
0,1536,2359296,0.17,41,0.00334234,225937
0,1536,2359296,0.17,42,0.0033321,225392
0,1536,2359296,0.17,43,0.0031273,224881
0,1536,2359296,0.17,44,0.00305971,224236
0,1536,2359296,0.17,45,0.00305869,224648
0,1536,2359296,0.17,46,0.00305766,224273
0,1536,2359296,0.17,47,0.00306483,223730
0,1536,2359296,0.17,48,0.00305562,223160
0,1536,2359296,0.17,49,0.00305869,223077
0,1536,2359296,0.17,50,0.00305869,222667
0,1536,2359296,0.17,51,0.00305766,222440
0,1536,2359296,0.17,52,0.00324506,222237
0,1536,2359296,0.17,53,0.00306176,222011
0,1536,2359296,0.17,54,0.00305766,221482
0,1536,2359296,0.17,55,0.00306688,221465
0,1536,2359296,0.17,56,0.00306074,221261
0,1536,2359296,0.17,57,0.00305766,221248
0,1536,2359296,0.17,58,0.00305971,221109
0,1536,2359296,0.17,59,0.00305971,220545
0,1536,2359296,0.17,60,0.00307098,220230
0,1536,2359296,0.17,61,0.00306278,220460
0,1536,2359296,0.17,62,0.00305971,220073
0,1536,2359296,0.17,63,0.00305869,219975
0,1536,2359296,0.17,64,0.00305664,219646
0,1536,2359296,0.17,65,0.0030679,219583
0,1536,2359296,0.17,66,0.00306586,219357
0,1536,2359296,0.17,67,0.00305459,219341
0,1536,2359296,0.17,68,0.00306483,219118
0,1536,2359296,0.17,69,0.00304947,219297
0,1536,2359296,0.17,70,0.00304742,218694
0,1536,2359296,0.17,71,0.00305664,218600
0,1536,2359296,0.17,72,0.00304947,218428
0,1536,2359296,0.17,73,0.0030505,218172
0,1536,2359296,0.17,74,0.00305152,218420
0,1536,2359296,0.17,75,0.00305357,218448
0,1536,2359296,0.17,76,0.00305357,218257
0,1536,2359296,0.17,77,0.00305459,217939
0,1536,2359296,0.17,78,0.00305664,217948
0,1536,2359296,0.17,79,0.00305971,217710
0,1536,2359296,0.17,80,0.00305357,217929
0,1536,2359296,0.17,81,0.00305971,217451
0,1536,2359296,0.17,82,0.00305971,217446
0,1536,2359296,0.17,83,0.00304538,217606
0,1536,2359296,0.17,84,0.00305254,217377
0,1536,2359296,0.17,85,0.00311091,217436
0,1536,2359296,0.17,86,0.00305766,217098
0,1536,2359296,0.17,87,0.0031232,217291
0,1536,2359296,0.17,88,0.00307712,217099
0,1536,2359296,0.17,89,0.00305869,216994
0,1536,2359296,0.17,90,0.00304845,217017
0,1536,2359296,0.17,91,0.00304845,216793
0,1536,2359296,0.17,92,0.00305869,216441
0,1536,2359296,0.17,93,0.00305357,216612
0,1536,2359296,0.17,94,0.00305357,216748
0,1536,2359296,0.17,95,0.00305869,216453
0,1536,2359296,0.17,96,0.00305152,216705
0,1536,2359296,0.17,97,0.00305357,216791
0,1536,2359296,0.17,98,0.00304742,216487
0,1536,2359296,0.17,99,0.00305254,216580
0,1792,3211264,0.17,0,0.038784,476733
0,1792,3211264,0.17,1,0.00458547,380694
0,1792,3211264,0.17,2,0.00455475,367033
0,1792,3211264,0.17,3,0.00455373,366512
