repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,512,262144,0.04,38,0.002,7640
0,512,262144,0.04,39,0.002,7596
0,512,262144,0.04,40,0.002,7608
0,512,262144,0.04,41,0.002,7643
0,512,262144,0.04,42,0.002,7534
0,512,262144,0.04,43,0.002,7540
0,512,262144,0.04,44,0.002,7570
0,512,262144,0.04,45,0.002,7554
0,512,262144,0.04,46,0.002,7506
0,512,262144,0.04,47,0.002,7536
0,512,262144,0.04,48,0.002,7513
0,512,262144,0.04,49,0.002,7491
0,512,262144,0.04,50,0.002,7494
0,512,262144,0.04,51,0.002,7522
0,512,262144,0.04,52,0.003,7512
0,512,262144,0.04,53,0.002,7501
0,512,262144,0.04,54,0.002,7483
0,512,262144,0.04,55,0.002,7449
0,512,262144,0.04,56,0.002,7438
0,512,262144,0.04,57,0.002,7466
0,512,262144,0.04,58,0.002,7411
0,512,262144,0.04,59,0.002,7456
0,512,262144,0.04,60,0.002,7487
0,512,262144,0.04,61,0.002,7416
0,512,262144,0.04,62,0.002,7409
0,512,262144,0.04,63,0.002,7432
0,512,262144,0.04,64,0.002,7443
0,512,262144,0.04,65,0.002,7432
0,512,262144,0.04,66,0.002,7412
0,512,262144,0.04,67,0.003,7441
0,512,262144,0.04,68,0.002,7433
0,512,262144,0.04,69,0.002,7422
0,512,262144,0.04,70,0.002,7464
0,512,262144,0.04,71,0.002,7411
0,512,262144,0.04,72,0.002,7436
0,512,262144,0.04,73,0.002,7379
0,512,262144,0.04,74,0.002,7420
0,512,262144,0.04,75,0.002,7396
0,512,262144,0.04,76,0.002,7349
0,512,262144,0.04,77,0.002,7378
0,512,262144,0.04,78,0.002,7421
0,512,262144,0.04,79,0.002,7400
0,512,262144,0.04,80,0.002,7349
0,512,262144,0.04,81,0.002,7395
0,512,262144,0.04,82,0.002,7427
0,512,262144,0.04,83,0.002,7368
0,512,262144,0.04,84,0.002,7375
0,512,262144,0.04,85,0.002,7387
0,512,262144,0.04,86,0.002,7428
0,512,262144,0.04,87,0.002,7411
0,512,262144,0.04,88,0.002,7343
0,512,262144,0.04,89,0.002,7397
0,512,262144,0.04,90,0.002,7412
0,512,262144,0.04,91,0.002,7358
0,512,262144,0.04,92,0.002,7365
0,512,262144,0.04,93,0.002,7399
0,512,262144,0.04,94,0.002,7416
0,512,262144,0.04,95,0.002,7345
0,512,262144,0.04,96,0.002,7352
0,512,262144,0.04,97,0.002,7417
0,512,262144,0.04,98,0.002,7345
0,512,262144,0.04,99,0.002,7350
0,512,262144,0.08,0,0.011,19927
0,512,262144,0.08,1,0.002,16041
0,512,262144,0.08,2,0.002,15774
0,512,262144,0.08,3,0.002,15837
0,512,262144,0.08,4,0.003,15769
0,512,262144,0.08,5,0.002,15740
0,512,262144,0.08,6,0.002,15607
0,512,262144,0.08,7,0.002,15675
0,512,262144,0.08,8,0.002,15528
0,512,262144,0.08,9,0.002,15445
0,512,262144,0.08,10,0.003,15453
0,512,262144,0.08,11,0.002,15308
0,512,262144,0.08,12,0.002,15265
0,512,262144,0.08,13,0.002,15234
0,512,262144,0.08,14,0.002,15176
0,512,262144,0.08,15,0.002,15047
0,512,262144,0.08,16,0.003,14997
0,512,262144,0.08,17,0.002,14925
0,512,262144,0.08,18,0.002,14836
0,512,262144,0.08,19,0.002,14856
0,512,262144,0.08,20,0.002,14803
0,512,262144,0.08,21,0.002,14773
0,512,262144,0.08,22,0.003,14653
0,512,262144,0.08,23,0.002,14653
0,512,262144,0.08,24,0.002,14633
0,512,262144,0.08,25,0.002,14525
0,512,262144,0.08,26,0.002,14477
0,512,262144,0.08,27,0.002,14390
0,512,262144,0.08,28,0.002,14405
0,512,262144,0.08,29,0.003,14398
0,512,262144,0.08,30,0.002,14349
0,512,262144,0.08,31,0.002,14295
0,512,262144,0.08,32,0.002,14237
0,512,262144,0.08,33,0.002,14154
