repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,512,262144,0.17,26,0.000898048,25366
0,512,262144,0.17,27,0.00091136,25347
0,512,262144,0.17,28,0.00090624,25257
0,512,262144,0.17,29,0.000902144,25265
0,512,262144,0.17,30,0.00090112,25052
0,512,262144,0.17,31,0.000896,24995
0,512,262144,0.17,32,0.000909312,24959
0,512,262144,0.17,33,0.000896,24844
0,512,262144,0.17,34,0.000893952,24734
0,512,262144,0.17,35,0.000905216,24748
0,512,262144,0.17,36,0.000898048,24708
0,512,262144,0.17,37,0.000894976,24592
0,512,262144,0.17,38,0.000891904,24618
0,512,262144,0.17,39,0.000896,24476
0,512,262144,0.17,40,0.000896,24513
0,512,262144,0.17,41,0.00090112,24347
0,512,262144,0.17,42,0.00090112,24264
0,512,262144,0.17,43,0.000888832,24327
0,512,262144,0.17,44,0.000888832,24232
0,512,262144,0.17,45,0.000905216,24183
0,512,262144,0.17,46,0.000894976,24298
0,512,262144,0.17,47,0.000896,24326
0,512,262144,0.17,48,0.00089088,24177
0,512,262144,0.17,49,0.000903168,24085
0,512,262144,0.17,50,0.000908288,24175
0,512,262144,0.17,51,0.00089088,24188
0,512,262144,0.17,52,0.000896,24054
0,512,262144,0.17,53,0.000893952,24152
0,512,262144,0.17,54,0.000894976,23956
0,512,262144,0.17,55,0.00089088,24073
0,512,262144,0.17,56,0.000903168,24001
0,512,262144,0.17,57,0.000900096,23944
0,512,262144,0.17,58,0.000891904,23905
0,512,262144,0.17,59,0.000896,23968
0,512,262144,0.17,60,0.000894976,23866
0,512,262144,0.17,61,0.000903168,23819
0,512,262144,0.17,62,0.000896,23862
0,512,262144,0.17,63,0.000892928,23835
0,512,262144,0.17,64,0.000899072,23790
0,512,262144,0.17,65,0.000902144,23740
0,512,262144,0.17,66,0.000893952,23907
0,512,262144,0.17,67,0.00090112,23802
0,512,262144,0.17,68,0.000894976,23771
0,512,262144,0.17,69,0.00090112,23640
0,512,262144,0.17,70,0.000909312,23739
0,512,262144,0.17,71,0.000905216,23790
0,512,262144,0.17,72,0.000905216,23821
0,512,262144,0.17,73,0.000902144,23753
0,512,262144,0.17,74,0.000894976,23753
0,512,262144,0.17,75,0.000900096,23689
0,512,262144,0.17,76,0.000899072,23659
0,512,262144,0.17,77,0.000904192,23735
0,512,262144,0.17,78,0.00090112,23614
0,512,262144,0.17,79,0.000898048,23607
0,512,262144,0.17,80,0.000910336,23681
0,512,262144,0.17,81,0.000909312,23679
0,512,262144,0.17,82,0.000904192,23630
0,512,262144,0.17,83,0.000899072,23611
0,512,262144,0.17,84,0.000899072,23581
0,512,262144,0.17,85,0.000893952,23614
0,512,262144,0.17,86,0.000898048,23530
0,512,262144,0.17,87,0.000907264,23505
0,512,262144,0.17,88,0.000897024,23535
0,512,262144,0.17,89,0.000912384,23530
0,512,262144,0.17,90,0.00090112,23579
0,512,262144,0.17,91,0.000899072,23483
0,512,262144,0.17,92,0.000902144,23477
0,512,262144,0.17,93,0.000908288,23409
0,512,262144,0.17,94,0.000897024,23408
0,512,262144,0.17,95,0.00090112,23513
0,512,262144,0.17,96,0.000894976,23547
0,512,262144,0.17,97,0.000897024,23372
0,512,262144,0.17,98,0.000905216,23496
0,512,262144,0.17,99,0.000891904,23487
0,768,589824,0.17,0,0.00322662,87576
0,768,589824,0.17,1,0.00154522,69336
0,768,589824,0.17,2,0.00155136,66708
0,768,589824,0.17,3,0.00155034,66423
0,768,589824,0.17,4,0.00154931,66137
0,768,589824,0.17,5,0.00154112,65639
0,768,589824,0.17,6,0.00154829,64875
0,768,589824,0.17,7,0.00154522,64512
0,768,589824,0.17,8,0.00153395,64187
0,768,589824,0.17,9,0.00154829,63804
0,768,589824,0.17,10,0.00154112,63315
0,768,589824,0.17,11,0.00154419,62935
0,768,589824,0.17,12,0.0015319,62561
0,768,589824,0.17,13,0.00153498,62187
0,768,589824,0.17,14,0.00152166,61704
0,768,589824,0.17,15,0.00154214,61234
0,768,589824,0.17,16,0.0015401,61113
0,768,589824,0.17,17,0.00154419,60595
0,768,589824,0.17,18,0.00152269,60498
0,768,589824,0.17,19,0.00154112,60034
0,768,589824,0.17,20,0.00153907,59815
0,768,589824,0.17,21,0.00154829,59556
0,768,589824,0.17,22,0.00153395,59179
0,768,589824,0.17,23,0.00152064,58822
0,768,589824,0.17,24,0.00152986,58852
0,768,589824,0.17,25,0.00153702,58496
0,768,589824,0.17,26,0.00151347,58215
0,768,589824,0.17,27,0.0015401,58269
0,768,589824,0.17,28,0.00155136,57696
0,768,589824,0.17,29,0.00154112,57670
0,768,589824,0.17,30,0.0015401,57456
0,768,589824,0.17,31,0.00151757,57320
0,768,589824,0.17,32,0.001536,57037
0,768,589824,0.17,33,0.00153498,56977
0,768,589824,0.17,34,0.00150835,56856
0,768,589824,0.17,35,0.001536,56440
0,768,589824,0.17,36,0.00152269,56542
0,768,589824,0.17,37,0.00152883,56454
0,768,589824,0.17,38,0.00151654,56163
0,768,589824,0.17,39,0.00152781,56191
0,768,589824,0.17,40,0.00152883,56079
0,768,589824,0.17,41,0.00151962,55762
0,768,589824,0.17,42,0.00153293,55942
0,768,589824,0.17,43,0.0015104,55670
0,768,589824,0.17,44,0.00153293,55610
0,768,589824,0.17,45,0.00150118,55444
0,768,589824,0.17,46,0.00151142,55466
0,768,589824,0.17,47,0.00152883,55235
0,768,589824,0.17,48,0.00151347,55278
0,768,589824,0.17,49,0.00152064,55173
0,768,589824,0.17,50,0.00152166,55129
0,768,589824,0.17,51,0.00150733,54768
0,768,589824,0.17,52,0.00152371,54983
0,768,589824,0.17,53,0.00151757,54803
0,768,589824,0.17,54,0.00152474,54858
0,768,589824,0.17,55,0.00151654,54816
0,768,589824,0.17,56,0.00150835,54555
0,768,589824,0.17,57,0.00155648,54499
0,768,589824,0.17,58,0.00151142,54577
0,768,589824,0.17,59,0.00151245,54629
0,768,589824,0.17,60,0.00150733,54394
0,768,589824,0.17,61,0.00151142,54442
0,768,589824,0.17,62,0.00150426,54304
0,768,589824,0.17,63,0.00151962,54466
0,768,589824,0.17,64,0.00152064,54506
0,768,589824,0.17,65,0.00152269,54318
0,768,589824,0.17,66,0.00152166,54240
0,768,589824,0.17,67,0.00151757,54356
0,768,589824,0.17,68,0.00151142,54104
0,768,589824,0.17,69,0.00152064,54119
0,768,589824,0.17,70,0.00152883,54010
0,768,589824,0.17,71,0.0015145,53994
0,768,589824,0.17,72,0.00153498,54213
0,768,589824,0.17,73,0.00151859,53943
0,768,589824,0.17,74,0.00153088,53971
0,768,589824,0.17,75,0.00152576,53959
0,768,589824,0.17,76,0.0015145,53621
0,768,589824,0.17,77,0.00151347,53805
0,768,589824,0.17,78,0.00154522,53829
0,768,589824,0.17,79,0.00152986,53823
0,768,589824,0.17,80,0.00151654,53776
0,768,589824,0.17,81,0.00152986,53820
0,768,589824,0.17,82,0.00152576,53765
0,768,589824,0.17,83,0.00151757,53784
0,768,589824,0.17,84,0.00151142,53692
0,768,589824,0.17,85,0.00152986,53774
0,768,589824,0.17,86,0.0015401,53818
